,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,RecordName,Download Link,SizeGB,Version,Format,License,Classification,UpdateFrequency,LifecycleStage,Description,Note,industry,keywords ,Type,P-ID,category1,category2,category3,category4,source code License,hash,error,uploaded
809,809,809,809,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-calib-cam7_1024_16.tar,0.29,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,fb7db8fc74272ed898b2b920bfe7904dd0a070a87cc9607a4271e89654495bde,,False
810,810,810,810,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-calib-cam8_1024_16.tar,0.393,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,aac0e0057d34eb7dd26a80351cfb86776e74a9993bbd7231842f7dc904525cba,,False
811,811,811,811,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-calib-imu1_1024_16.tar,1.7,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,205d728dceda23a9b9c6c6d6846045cba2033807f2e466a6f4a9e8b93bc1b5ca,,False
812,812,812,812,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-calib-imu2_1024_16.tar,1.7,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,48fe333ceee8e07e9ba70726f2bbbdc2ea258f7ac4b6dc341a1177a1799ac216,,False
813,813,813,813,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-calib-imu3_1024_16.tar,1.6,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,b3dc683ab6bbb75c44109c0e38a61766d54facb1016da7c7e6a767616efdc93f,,False
814,814,814,814,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-calib-imu4_1024_16.tar,1.4,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,8ce26ec39a83dfdbfed9c471df585ffc76f180119e6c44dff4aa205b71c250cd,,False
815,815,815,815,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-calib-vignette2_1024_16.tar,3.9,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,ae07a5dacebd05a500478662fa65b5b68dcc568c88e26d7c13f5df3013f2f8c1,,False
816,816,816,816,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-calib-vignette3_1024_16.tar,2.8,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,8eaf0922f09d4ef762de60357063aa38987b2a3ba812fc7207565cc3d3510cf5,,False
817,817,817,817,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-corridor1_1024_16.tar,9.8,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,79968a6dd3797642c4eb7ac083609628a6d4464a201deee909bcfe11fafdcc41,,False
818,818,818,818,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-corridor2_1024_16.tar,11.0,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,15d04494a04c834ec3af081d85012edce2f8c0d403d3c8044d299b9f952c9112,,False
819,819,819,819,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-corridor3_1024_16.tar,9.4,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,6be54d87070f509b88685c2a19acc6595421fb529bd30d827fac3ae50737f0e9,,False
820,820,820,820,Visual-Inertial Dataset,https://vision.in.tum.de/tumvi/exported/euroc/1024_16/dataset-corridor4_1024_16.tar,3.1,v1,tar,Public,,,,"Visual odometry and SLAM methods have a large variety of applications in domains such as augmented reality or robotics. Complementing vision sensors with inertial measurements tremendously improves tracking accuracy and robustness, and thus has spawned large interest in the development of visual-inertial (VI) odometry approaches. In this paper, we propose the TUM VI benchmark, a novel dataset with a diverse set of sequences in different scenes for evaluating VI odometry. It provides camera images with 1024×1024 resolution at 20Hz, high dynamic range and photometric calibration. An IMU measures accelerations and angular velocities on 3 axes at 200Hz, while the cameras and IMU sensors are time-synchronized in hardware. For trajectory evaluation, we also provide accurate pose ground truth from a motion capture system at high frequency (120Hz) at the start and end of the sequences which we accurately aligned with the camera and IMU measurements. The full dataset with raw and calibrated data will be made publicly available. We also evaluate state-of-the-art VI odometry approaches on our dataset.",Euroc/DSO 1024x1024,Electronics,"SLAM, visual odometry, visual-interial, VI, TUM VI",Video,P5138,Robotics,,,,,112b33f22d6797e555eebdf5394dd5b41f51793ee1c340ac6b9ca64fce5a030b,,False
